pet_id,timestamp,activity_type,duration_minutes,distance_meters,intensity,calories,hour_of_day,day_of_week,is_weekend,with_owner,with_other_pets
0,2025-08-24 16:42:54.005687,0,12.76242141218195,893.3694988527366,0.5617151748986361,35.844228878369414,16,6,True,True,True
0,2025-08-24 18:25:54.005687,8,14.655170889947389,732.7585444973695,0.6755020598025046,49.49799061458583,18,6,True,True,False
0,2025-08-26 14:38:54.005687,2,11.784027756096936,353.52083268290806,0.7636533955905738,44.99456404838497,14,1,False,False,False
0,2025-08-26 15:42:54.005687,0,28.78757555529014,2015.1302888703099,0.5459175212800229,78.57820945402686,15,1,False,True,False
0,2025-08-27 17:54:54.005687,0,24.49609160924322,1714.7264126470254,0.5129531267898173,62.826733925455585,17,2,False,True,True
0,2025-08-27 19:21:54.005687,4,72.01785323029314,0.0,0.1,36.00892661514657,19,2,False,True,False
0,2025-08-28 18:04:54.005687,2,6.072282836747029,182.16848510241087,0.7407335765142594,22.4897189163489,18,3,False,True,False
0,2025-08-29 19:19:54.005687,2,45.22855135586052,1356.8565406758155,0.727494370849285,164.51758256528163,19,4,False,True,True
0,2025-08-30 14:25:54.005687,1,31.746149473339337,4761.922421000901,0.8552614040695741,135.75628186185386,14,5,True,False,True
0,2025-08-31 14:58:54.005687,2,11.992763379437372,359.78290138312116,0.6218095703517318,37.28607522148968,14,6,True,True,False
0,2025-08-31 16:03:54.005687,0,36.347665362785975,2544.3365753950184,0.5209123706389036,94.66974265659204,16,6,True,False,True
0,2025-09-01 18:44:54.005687,2,11.201227500413575,336.03682501240723,0.6221246406207037,34.84279816602769,18,0,False,True,True
0,2025-09-01 19:10:54.005687,2,12.383669514475384,371.51008543426155,0.7819290992837604,48.41575774640751,19,0,False,True,False
0,2025-09-02 14:50:54.005687,0,20.754581181269973,1452.8206826888982,0.45950318599237633,47.683980883654854,14,1,False,False,True
0,2025-09-03 20:14:54.005687,2,52.0233921188375,1560.701763565125,0.8728206976563058,227.03546701805652,20,2,False,True,False
0,2025-09-04 16:31:54.005687,5,35.11526436881108,1404.6105747524434,0.5494223565364745,96.46555649956741,16,3,False,False,False
0,2025-09-05 14:35:54.005687,4,70.64228027335274,0.0,0.1,35.32114013667637,14,4,False,True,True
0,2025-09-06 20:23:54.005687,0,10.530719064428169,737.1503345099718,0.5724432710280314,30.141196337592557,20,5,True,False,False
0,2025-09-07 16:15:54.005687,5,12.254078403675258,490.16313614701033,0.7693561142005532,47.13875071880257,16,6,True,False,True
0,2025-09-07 19:16:54.005687,5,31.441940943173293,1257.6776377269316,0.7008250569071537,110.17650025385394,19,6,True,True,False
0,2025-09-08 14:50:54.005687,5,24.552994342337243,982.1197736934897,0.5356797750140987,65.76271242612826,14,0,False,True,False
0,2025-09-08 19:30:54.005687,2,6.878934222720185,206.36802668160553,0.6855017283971133,23.577606496023698,19,0,False,False,False
0,2025-09-09 14:03:54.005687,0,39.52316582194695,2766.6216075362863,0.40158880068003217,79.36030380756856,14,1,False,True,False
0,2025-09-09 14:38:54.005687,4,120.85270194383371,0.0,0.1,60.426350971916854,14,1,False,True,True
0,2025-09-11 15:17:54.005687,9,24.969865658360952,1248.4932829180475,0.7136773078007188,89.10213249602334,15,3,False,True,True
0,2025-09-12 14:15:54.005687,0,39.85539332486788,2789.877532740752,0.4774894871599105,95.15265659623843,14,4,False,True,False
0,2025-09-12 17:47:54.005687,3,1.2213633291095916,24.42726658219183,0.5929716047462055,3.621168866201412,17,4,False,True,False
0,2025-09-12 18:18:54.005687,6,19.71937800687521,985.9689003437605,0.5574151965131795,54.959404834100084,18,4,False,True,True
0,2025-09-13 14:07:54.005687,2,4.639032178674175,139.17096536022527,0.6463703034566187,14.99266318537323,14,5,True,True,False
0,2025-09-13 15:38:54.005687,5,58.012762507659666,2320.510500306387,0.7271113730647487,210.90869701111797,15,5,True,True,True
0,2025-09-13 20:23:54.005687,0,14.210173182103443,994.712122747241,0.4852391661284518,34.47666292712381,20,5,True,True,False
0,2025-09-14 16:34:54.005687,4,79.0543717367878,0.0,0.1,39.5271858683939,16,6,True,True,True
0,2025-09-14 19:25:54.005687,0,53.79108231218347,3765.375761852843,0.5999074163541261,161.3483460639706,19,6,True,True,False
0,2025-09-15 20:25:54.005687,9,16.744020763432687,837.2010381716343,0.5931617938714872,49.6595669632958,20,0,False,True,False
0,2025-09-17 17:28:54.005687,5,36.56957561391616,1462.7830245566463,0.5975505476958435,109.2608496855008,17,2,False,True,True
0,2025-09-17 17:51:54.005687,5,42.26151301301505,1690.460520520602,0.5848253489861176,123.57802048258938,17,2,False,True,False
0,2025-09-17 18:22:54.005687,9,36.39505535740634,1819.752767870317,0.6604364665387568,120.18310879863947,18,2,False,False,False
0,2025-09-18 20:57:54.005687,5,31.397964647723352,1255.9185859089341,0.7224766377478112,113.42147965405903,20,3,False,True,True
0,2025-09-19 17:32:54.005687,5,53.556424420315935,2142.2569768126373,0.5187025649387625,138.89927357883428,17,4,False,True,False
0,2025-09-20 15:21:54.005687,0,15.457141902269571,1081.99993315887,0.5011479986300382,38.73157864431449,15,5,True,False,True
0,2025-09-20 18:13:54.005687,0,12.156682367884448,850.9677657519114,0.5062738923537058,30.773054502482623,18,5,True,True,False
0,2025-09-21 14:19:54.005687,5,53.61398453228183,2144.5593812912734,0.6080440725914318,162.9983275143134,14,6,True,True,False
0,2025-09-22 19:46:54.005687,6,0.9164424428449857,45.822122142249285,0.5220974549712246,2.392361335184895,19,0,False,True,False
0,2025-09-23 15:20:54.005687,2,62.250226176060856,1867.5067852818256,0.7662783415829217,238.50500038676847,15,1,False,False,True
0,2025-09-23 18:05:54.005687,0,9.518384006597094,666.2868804617966,0.5578354128588634,26.54845836034646,18,1,False,True,False
0,2025-09-23 19:57:54.005687,2,13.355316425034289,400.65949275102867,0.6297974788539654,42.05572306891775,19,1,False,True,False
0,2025-09-24 16:35:54.005687,0,16.208872205098125,1134.6210543568686,0.44041521838346903,35.69316995979016,16,2,False,True,False
0,2025-09-25 18:40:54.005687,4,64.70744974338109,0.0,0.1,32.353724871690545,18,3,False,True,False
0,2025-09-25 20:12:54.005687,3,19.8029407612922,396.058815225844,0.6270785268220769,62.08999459667985,20,3,False,True,False
0,2025-09-25 20:21:54.005687,2,22.26250406564521,667.8751219693563,0.644458164753062,71.73626256476646,20,3,False,True,False
0,2025-09-26 14:55:54.005687,0,32.50308397613278,2275.2158783292944,0.4487737232559618,72.9326500663515,14,4,False,True,False
0,2025-09-26 18:36:54.005687,2,27.304360307057408,819.1308092117222,0.8764354902568856,119.65255205933254,18,4,False,True,True
0,2025-09-26 20:30:54.005687,2,18.278134380787613,548.3440314236284,0.7732407488864729,70.666991584239,20,4,False,False,True
0,2025-09-27 15:50:54.005687,5,21.224445065291142,848.9778026116458,0.7927108007525618,84.12423421617851,15,5,True,False,True
0,2025-09-27 20:11:54.005687,1,5.592255452752076,838.8383179128114,0.8284640951613692,23.164914267877407,20,5,True,True,False
0,2025-09-28 17:34:54.005687,4,42.78375330681341,0.0,0.1,21.391876653406708,17,6,True,False,True
0,2025-09-28 17:55:54.005687,0,40.5380526186577,2837.6636833060393,0.504139517536872,102.18417144527211,17,6,True,True,False
0,2025-09-28 20:46:54.005687,2,10.524877997740516,315.7463399322155,0.7268721550154738,38.25120375746297,20,6,True,True,True
0,2025-09-29 17:38:54.005687,0,16.973783388563533,1188.1648371994472,0.5875854469703186,49.867740495732356,17,0,False,True,False
0,2025-09-30 14:25:54.005687,0,27.103724300370278,1897.2607010259194,0.4822725062550741,65.35690523593064,14,1,False,True,False
0,2025-09-30 16:20:54.005687,4,37.45467637700212,0.0,0.1,18.72733818850106,16,1,False,True,False
0,2025-09-30 18:26:54.005687,9,34.56986978275849,1728.4934891379244,0.7763400393260522,134.18987033321616,18,1,False,True,False
0,2025-10-01 17:37:54.005687,0,19.60272558145054,1372.1907907015377,0.40911684856681974,40.099026566016114,17,2,False,True,False
0,2025-10-02 17:55:54.005687,0,46.76164631402473,3273.315241981731,0.5869110028659381,137.22462366913277,17,3,False,True,False
0,2025-10-03 17:51:54.005687,1,51.526479290620806,7728.9718935931205,0.8074130180488992,208.01575076737123,17,4,False,True,True
0,2025-10-04 18:21:54.005687,0,22.9974262711667,1609.819838981669,0.4415384006582841,50.77123407513875,18,5,True,True,False
0,2025-10-04 19:34:54.005687,2,3.862636408859884,115.87909226579652,0.6835898399732501,13.202295023036887,19,5,True,True,True
0,2025-10-05 16:50:54.005687,0,17.94718629380708,1256.3030405664954,0.5014312109864432,44.99639678551489,16,6,True,True,True
0,2025-10-07 18:02:54.005687,1,9.864008343616387,1479.6012515424582,0.8361812488695383,41.240494078123476,18,1,False,True,False
0,2025-10-07 18:23:54.005687,5,47.60799474528549,1904.3197898114195,0.7664132532887358,182.43699067643644,18,1,False,True,True
0,2025-10-08 18:54:54.005687,0,36.79643950815767,2575.750765571037,0.5818704054889967,107.0537958858152,18,2,False,True,True
0,2025-10-08 19:46:54.005687,2,8.911325876251265,267.339776287538,0.6809178063797515,30.339402337960642,19,2,False,True,False
0,2025-10-08 19:50:54.005687,2,15.211606552572878,456.34819657718634,0.7005854117373636,53.28514819910524,19,2,False,False,False
0,2025-10-09 20:22:54.005687,0,19.924065504659907,1394.6845853261934,0.5229329289871569,52.09474965841891,20,3,False,True,True
0,2025-10-10 19:02:54.005687,4,29.361119441113953,0.0,0.1,14.680559720556978,19,4,False,False,False
0,2025-10-11 20:24:54.005687,2,15.971108400786662,479.1332520235999,0.7098885151928515,56.688532143092594,20,5,True,False,False
0,2025-10-12 18:16:54.005687,0,75.08979282774311,5256.285497942018,0.5091912659990933,191.17533336784075,18,6,True,False,False
0,2025-10-12 18:52:54.005687,0,38.61579744080274,2703.1058208561917,0.41325761932594185,79.79136259379469,18,6,True,False,False
0,2025-10-13 16:39:54.005687,5,100.32027228901359,4012.8108915605435,0.6064334271376138,304.1878326780255,16,0,False,True,False
0,2025-10-13 16:59:54.005687,6,43.6652307798994,2183.26153899497,0.5803827372597058,126.71273081557386,16,0,False,True,True
0,2025-10-14 14:01:54.005687,5,39.60371275227399,1584.1485100909597,0.6988904353204421,138.3932802287126,14,1,False,True,False
0,2025-10-15 18:25:54.005687,0,21.592467420536284,1511.4727194375398,0.4879191198704962,52.676888498302134,18,2,False,True,False
0,2025-10-16 20:00:54.005687,5,86.11994233339523,3444.797693335809,0.6110263040991023,263.10775036601154,20,3,False,True,False
1,2025-07-19 17:52:54.011065,0,18.276694557314507,1279.3686190120154,0.5595599379977924,51.13453036647747,17,5,True,False,True
1,2025-07-19 20:49:54.011065,2,28.32612141766488,849.7836425299464,0.7254276853958095,102.7427634812865,20,5,True,False,True
1,2025-07-20 14:04:54.011065,0,12.092807806203608,846.4965464342525,0.4519785739060125,27.32845013383701,14,6,True,True,True
1,2025-07-20 18:23:54.011065,4,38.1453937734664,0.0,0.1,19.0726968867332,18,6,True,False,False
1,2025-07-20 20:44:54.011065,1,5.563249393727259,834.4874090590888,0.7249457795008122,20.16527084146514,20,6,True,True,True
1,2025-07-20 20:47:54.011065,1,38.39330312603701,5758.995468905552,0.8036855949403047,154.28072332286257,20,6,True,True,False
1,2025-07-21 19:59:54.011065,2,8.971427627865207,269.1428288359562,0.7339784150776707,32.92417115642266,19,0,False,True,False
1,2025-07-22 18:49:54.011065,2,8.865154298994288,265.9546289698286,0.6486624234883969,28.752462360921072,18,1,False,True,False
1,2025-07-23 14:04:54.011065,1,7.168395104088927,1075.259265613339,0.8481105093659772,30.397956115327183,14,2,False,False,False
1,2025-07-23 19:17:54.011065,2,22.65385160420442,679.6155481261326,0.8659905873992897,98.09011128790664,19,2,False,True,False
1,2025-07-23 19:39:54.011065,2,19.488837259391875,584.6651177817563,0.7896637318609377,76.94813979940939,19,2,False,True,False
1,2025-07-24 17:04:54.011065,4,45.96186794056821,0.0,0.1,22.980933970284106,17,3,False,False,True
1,2025-07-25 16:26:54.011065,1,7.673787744123308,1151.068161618496,0.8182852257984149,31.39673568464525,16,4,False,True,False
1,2025-07-26 18:24:54.011065,2,14.305438298300917,429.1631489490275,0.88179334786158,63.07220164843015,18,5,True,True,False
1,2025-07-26 19:24:54.011065,2,0.6357248530671558,19.071745592014672,0.875583024689603,2.7831494485944686,19,5,True,True,False
1,2025-07-27 14:46:54.011065,0,7.144536836734872,500.1175785714411,0.40562033837601175,14.489847246281398,14,6,True,True,True
1,2025-07-27 15:12:54.011065,5,68.52516665086955,2741.006666034782,0.5262015522611311,180.29024530320126,15,6,True,True,False
1,2025-07-27 16:52:54.011065,3,27.459055823060076,549.1811164612016,0.5358243690762661,73.56615630910568,16,6,True,False,False
1,2025-07-27 20:10:54.011065,0,85.17582010768186,5962.30740753773,0.4968213271283592,211.5858199257244,20,6,True,True,False
1,2025-07-28 16:48:54.011065,4,80.61285814740829,0.0,0.1,40.306429073704145,16,0,False,False,True
1,2025-07-29 16:03:54.011065,1,9.499093070851597,1424.8639606277395,0.8542130240987882,40.57124509123994,16,1,False,True,True
1,2025-07-29 17:55:54.011065,2,5.913915772188679,177.41747316566037,0.7569283257801198,22.382051821237106,17,1,False,True,True
1,2025-07-29 19:17:54.011065,5,21.547807384546545,861.9122953818618,0.593774866082694,63.97273222067405,19,1,False,False,False
1,2025-07-30 16:01:54.011065,2,15.609295713046912,468.27887139140734,0.8406320117795371,65.60836828860164,16,2,False,True,True
1,2025-08-01 19:57:54.011065,3,16.981162358570057,339.62324717140115,0.6028504139079149,51.18550378250732,19,4,False,True,True
1,2025-08-02 14:25:54.011065,0,41.43702658856384,2900.591861199469,0.4464635141476619,92.50060253280157,14,5,True,True,False
1,2025-08-02 14:50:54.011065,4,35.60478170049505,0.0,0.1,17.802390850247527,14,5,True,False,True
1,2025-08-02 19:23:54.011065,0,29.375113256224317,2056.2579279357024,0.5856196355381171,86.013215595005,19,5,True,True,False
1,2025-08-03 19:03:54.011065,5,89.2678890553394,3570.715562213576,0.7974032682608303,355.91253241736416,19,6,True,True,False
1,2025-08-03 20:41:54.011065,0,41.677081327510365,2917.3956929257256,0.4553900377945088,94.8966382044988,20,6,True,True,False
1,2025-08-04 19:53:54.011065,0,49.2193169386697,3445.352185706879,0.533849241990471,131.37847519498786,19,0,False,True,True
1,2025-08-05 18:05:54.011065,1,18.03912516980349,2705.868775470524,0.8880271677608244,80.09616616711797,18,1,False,False,False
1,2025-08-06 18:09:54.011065,2,26.45769944867514,793.7309834602542,0.7143491809241889,94.50017965149725,18,2,False,True,False
1,2025-08-07 20:15:54.011065,0,51.176765125581426,3582.3735587907,0.4949013084120628,126.63724010473537,20,3,False,False,True
1,2025-08-08 16:06:54.011065,5,51.531680158655206,2061.2672063462082,0.7249103086932417,186.7792308564607,16,4,False,True,False
1,2025-08-08 18:11:54.011065,0,40.99679052015129,2869.7753364105906,0.5709408566252261,117.03371349230065,18,4,False,False,False
1,2025-08-08 19:43:54.011065,2,50.90050184594055,1527.0150553782166,0.6883395698142297,175.18414771981566,19,4,False,True,False
1,2025-08-08 20:53:54.011065,3,6.268834169426423,125.37668338852846,0.5857694883489827,18.360458919847677,20,4,False,False,False
1,2025-08-09 17:44:54.011065,2,25.52450158945056,765.7350476835168,0.6577201077424707,83.93988967743142,17,5,True,True,False
1,2025-08-09 18:30:54.011065,0,11.174695035988238,782.2286525191766,0.5545344354406612,30.98376601501648,18,5,True,True,True
1,2025-08-10 19:02:54.011065,2,50.34828219307351,1510.4484657922053,0.8209894874757088,206.6770519648689,19,6,True,True,True
1,2025-08-11 15:16:54.011065,5,27.790698557340402,1111.6279422936161,0.7165622726347238,99.5688305817719,15,0,False,True,False
1,2025-08-11 16:49:54.011065,0,20.994150738840524,1469.5905517188367,0.5226479712149505,54.86275145517928,16,0,False,True,True
1,2025-08-11 19:20:54.011065,2,4.37990996225922,131.3972988677766,0.800281425833134,17.525802948087787,19,0,False,True,False
1,2025-08-11 20:05:54.011065,0,46.4199616766427,3249.397317364989,0.46321011051612804,107.51097789196047,20,0,False,True,False
1,2025-08-13 17:55:54.011065,5,70.0166998286562,2800.667993146248,0.707822038199624,247.79681590365345,17,2,False,True,False
1,2025-08-14 14:49:54.011065,0,25.97087798163461,1817.9614587144229,0.497336732918051,64.58135803199752,14,3,False,False,True
1,2025-08-14 15:39:54.011065,6,9.899571302388393,494.97856511941967,0.6404748735842973,31.702133392179718,15,3,False,True,True
1,2025-08-15 16:02:54.011065,5,36.885103363476986,1475.4041345390795,0.7014766526093994,129.37019419281768,16,4,False,True,False
1,2025-08-16 14:45:54.011065,0,19.578666029405515,1370.506622058386,0.49082434575526657,48.04842972321913,14,5,True,True,False
1,2025-08-16 16:07:54.011065,0,12.87236326166164,901.0654283163148,0.45034092971056827,28.98476019414433,16,5,True,True,True
1,2025-08-16 18:46:54.011065,0,41.577633178407744,2910.434322488542,0.48010051044121116,99.80721455945498,18,5,True,True,False
1,2025-08-16 19:04:54.011065,0,47.27190330542881,3309.0332313800163,0.41928365484707736,99.10168194738914,19,5,True,True,False
1,2025-08-17 16:32:54.011065,1,7.494965764785925,1124.2448647178887,0.7176276142242929,26.89297200238038,16,6,True,True,False
1,2025-08-17 16:45:54.011065,1,7.945504627827864,1191.8256941741797,0.737231757649768,29.28839171093951,16,6,True,True,False
1,2025-08-18 14:47:54.011065,1,34.35562281409029,5153.343422113543,0.875019089293318,150.30912893445011,14,0,False,True,False
1,2025-08-18 18:53:54.011065,3,17.337068159614287,346.74136319228575,0.5673050889913048,49.1770349756915,18,0,False,False,True
1,2025-08-19 18:22:54.011065,4,65.37577501986716,0.0,0.1,32.68788750993358,18,1,False,False,False
1,2025-08-19 19:20:54.011065,1,30.750583895813122,4612.587584371969,0.7985815883642886,122.78425065323879,19,1,False,True,True
1,2025-08-20 14:47:54.011065,1,30.79953523867309,4619.930285800963,0.8868211903995461,136.56840252056418,14,2,False,False,False
1,2025-08-20 18:20:54.011065,0,6.619421414441648,463.3594990109154,0.42660425032001503,14.119366550300665,18,2,False,True,True
1,2025-08-21 19:22:54.011065,6,22.806736831198222,1140.3368415599111,0.6181469089442969,70.48956937655615,19,3,False,True,True
1,2025-08-22 20:47:54.011065,0,22.53062449434055,1577.1437146038386,0.4471016153781745,50.36739303449363,20,4,False,True,False
1,2025-08-23 18:18:54.011065,4,43.23301047391017,0.0,0.1,21.616505236955085,18,5,True,True,False
1,2025-08-23 19:48:54.011065,0,19.0578694806998,1334.050863648986,0.4065905693528159,38.74375001404693,19,5,True,True,False
1,2025-08-23 20:16:54.011065,5,54.84600460064898,2193.8401840259594,0.7785100973843133,213.49084191395866,20,5,True,True,False
1,2025-08-24 14:04:54.011065,4,59.807859890444576,0.0,0.1,29.903929945222288,14,6,True,True,True
1,2025-08-24 14:06:54.011065,1,22.58183633211793,3387.2754498176896,0.7604497733129885,85.86176159875043,14,6,True,True,False
1,2025-08-24 18:05:54.011065,2,21.238736792205554,637.1621037661666,0.8423429438324692,89.45150036414701,18,6,True,True,False
1,2025-08-24 20:13:54.011065,4,16.84719698101588,0.0,0.1,8.42359849050794,20,6,True,True,True
1,2025-08-25 19:07:54.011065,1,14.62673500786579,2194.0102511798686,0.7946835991860808,58.11813210195916,19,0,False,True,True
1,2025-08-26 16:41:54.011065,3,21.122022339201116,422.44044678402236,0.6123374833718608,64.66903001455319,16,1,False,True,False
1,2025-08-27 14:02:54.011065,2,17.623535789406073,528.7060736821823,0.7531169724361242,66.3629195866859,14,2,False,True,False
1,2025-08-27 14:04:54.011065,0,15.328617664920042,1073.0032365444029,0.5182258908302291,39.71843272299587,14,2,False,True,False
1,2025-08-27 15:11:54.011065,2,36.10570084879636,1083.1710254638908,0.735374753944759,132.7561043884335,15,2,False,True,True
1,2025-08-28 20:10:54.011065,3,5.749793427892678,114.99586855785356,0.5384662465726755,15.480348428428039,20,3,False,True,False
1,2025-08-29 15:41:54.011065,1,6.079136039274976,911.8704058912465,0.8605495574625244,26.156989141762818,15,4,False,True,False
1,2025-08-30 18:57:54.011065,1,16.457783660692687,2468.667549103903,0.7243118323011831,59.60283719446397,18,5,True,True,False
1,2025-08-31 14:14:54.011065,5,48.35129055408602,1934.0516221634407,0.656215874049052,158.64442196174616,14,6,True,True,False
1,2025-08-31 14:45:54.011065,1,14.906626005186897,2235.9939007780345,0.7021185492879406,52.331093127698566,14,6,True,False,True
1,2025-08-31 16:48:54.011065,0,27.20671587809946,1904.4701114669622,0.452612402999348,61.57048525653557,16,6,True,True,True
1,2025-08-31 18:07:54.011065,3,10.531555772972617,210.63111545945233,0.6760174154357318,35.597575570811046,18,6,True,True,False
1,2025-08-31 20:44:54.011065,2,53.725441322174674,1611.7632396652402,0.8606554354236203,231.19546547231207,20,6,True,True,False
1,2025-09-01 17:21:54.011065,4,38.80383392242212,0.0,0.1,19.40191696121106,17,0,False,False,True
1,2025-09-02 14:07:54.011065,2,16.921329140996942,507.6398742299083,0.629161594834079,53.23125214531005,14,1,False,True,False
1,2025-09-03 17:36:54.011065,4,39.76812043192723,0.0,0.1,19.884060215963615,17,2,False,True,False
1,2025-09-04 20:55:54.011065,2,35.89634516795934,1076.8903550387802,0.8566890968615237,153.76003761284304,20,3,False,False,True
1,2025-09-06 19:40:54.011065,4,53.37373931763761,0.0,0.1,26.686869658818804,19,5,True,False,True
1,2025-09-07 15:13:54.011065,0,16.333911332438728,1143.3737932707108,0.4048984364966115,33.06787580189363,15,6,True,True,False
1,2025-09-07 18:08:54.011065,3,12.556193774202097,251.12387548404195,0.5423264664911618,34.04778101070674,18,6,True,True,True
1,2025-09-07 19:00:54.011065,5,37.37537388779565,1495.014955511826,0.7538604538835394,140.87908161560307,19,6,True,True,True
